IPS10   ,IPS11   ,IPS299  ,IPS12   ,IPS13   ,IPS18   ,IPS25   ,IPS32   ,IPS34   ,IPS38   ,IPS43   ,IPS307  ,IPS306  ,PMP     ,UTL11   ,CES275  ,CES277  ,CES278  ,CES275R  ,CES277R  ,CES278 R ,CES002  ,CES003  ,CES006  ,CES011  ,CES015  ,CES017  ,CES033  ,CES046  ,CES048  ,CES049  ,CES053  ,CES088  ,CES140  ,LHEL    ,LHELX   ,LHEM    ,LHNAG   ,LHUR    ,LHU680  ,LHU5    ,LHU14   ,LHU15   ,LHU26   ,LHU27   ,CES151  ,CES155  ,HSBR    ,HSFR    ,HSNE    ,HSMW    ,HSSOU   ,HSWST   ,FYFF    ,FYGM3   ,FYGM6   ,FYGT1   ,FYGT5   ,FYGT10  ,FYAAAC  ,FYBAAC  ,Sfygm6,Sfygt1,Sfygt10,sFYAAAC  ,sFYBAAC  ,FM1     ,MZMSL,FM2     ,FMFBA   ,FMRRA   ,FMRNBA  ,BUSLOANS,CCINRV  ,PI071   ,PI072   ,PI073   ,PI074   ,PWFSA   ,PWFCSA  ,PWIMSA  ,PWCMSA  ,PWCMSAR ,PSCCOM  ,PSCCOMR ,PW561   ,PW561R   ,PMCP    ,EXRUS   ,EXRSW   ,EXRJAN  ,EXRUK   ,EXRCAN  ,FSPCOM  ,FSPIN   ,FSDXP   ,FSPXE   ,FSDJ    ,HHSNTN  ,PMI     ,PMNO    ,PMDEL   ,PMNV    ,MOCMQ   ,MSONDQ  ,CPIAUCSL,Date
60.716,64.3827,64.3649,69.2295,50.0984,78.3477,45.6138,56.2322,37.031,82.0938,57.9879,68.2392,80.5767,55.1,78.2535,10.19,11.86,9.59,14.95099478,17.40125594,14.07066142,82433,23349,750.2,4924,17593,10840,6753,75874,20742,4939.6,12035.8,6091,16790,90,0.782,109089,105939,7.2,14.7,3586,2670,2232,1064,1168,40.1,3.4,1797,1854,274,252,799,529,6.85,6.15,6.19,6.65,7.52,7.71,9.09,10.29,0.04,0.5,1.56,1.38,2.58,652,1775.6,2588.5,210154,33265,32389,516.4,492220.8,68.156,97.259,70.715,61.711,102.8,101,98.7,86.5,127.4532917,215.5619,317.6193493,40,58.93793835,49.5,105.09,1.8538,167.03,152.11,1.3757,238.459,266.3795,3.42,16.33,1801.8,87.5,53.4,61.1,50.2,46.9,102.473,24.986,109,01.05.1986
60.532,64.2978,64.1754,69.3313,50.7076,78.1597,45.1077,55.9459,36.7142,82.5971,57.7911,69.586,78.1522,53.5,77.8932,10.18,11.89,9.58,14.86977987,17.36755233,13.99336849,82351,23263,733.2,4917,17530,10778,6752,75867,20729,4908.7,12051.8,6118,16779,92,0.793,109576,106383,7.2,15.2,3489,2705,2320,1040,1280,40.1,3.3,1790,1847,286,294,768,499,6.92,6.21,6.27,6.73,7.64,7.8,9.13,10.34,0.06,0.52,1.59,1.33,2.54,660.6,1801.3,2608.6,211795,33947,33144,520.1,495646.4,68.461,97.652,70.971,62.026,103.1,101.2,98.6,86.2,126.5265383,216.8667,318.3224225,41,60.18083607,51.3,105.92,1.8406,167.54,150.85,1.3899,245.2957,274.5533,3.36,16.75,1867.7,90.3,50.5,55.3,49.9,44.4,104.66,25.236,109.4,01.06.1986
60.891,64.6265,64.5841,69.7917,51.3162,78.5246,45.412,56.3333,37.1041,82.3919,58.0977,71.713,77.6668,49.3,78.2055,10.2,11.89,9.6,14.88160371,17.34728119,14.00621526,82669,23235,726.6,4930,17497,10755,6742,76213,20836,4948,12103.2,6149,16779,91,0.802,109810,106669,7,15.2,3446,2548,2269,1056,1213,40,3.4,1780,1782,272,325,712,473,6.56,5.83,5.86,6.27,7.06,7.3,8.88,10.16,0.03,0.44,1.47,1.58,2.86,670.3,1827.2,2630.5,213406,34657,33916,520.2,499489.9,68.541,97.886,70.942,62.14,102.3,100.2,98,86.4,126.4451924,220.6,322.8450168,37.2,54.44168008,49.3,103.12,1.7445,158.61,150.71,1.3808,240.18,266.17,3.41,16.48,1809.92,88.5,48,51.2,49.9,43.9,103.225,24.751,109.5,01.07.1986
60.7991,64.6773,64.5813,69.713,51.4986,78.2997,45.5263,56.0906,37.0696,83.3213,58.2614,70.5431,80.0358,56,78.3151,10.22,11.94,9.61,14.88233924,17.38699907,13.99405871,82761,23225,707.6,4943,17489,10755,6734,76336,20881,4939.2,12150.4,6173,16800,92,0.82,110015,106933,6.9,15.5,3439,2398,2276,1084,1192,40.2,3.4,1726,1807,330,311,708,458,6.17,5.53,5.55,5.93,6.8,7.17,8.72,10.18,0.02,0.4,1.64,1.55,3.01,678.7,1854.5,2650.4,215273,35191,34319,521.5,502045.8,68.672,98.082,71.002,62.298,102.7,100.7,98,86.7,126.5120894,209.7762,306.1040989,36,52.53097139,51.5,101.48,1.6616,154.18,148.61,1.3885,245.001,270.2248,3.36,16.99,1843.45,85.9,52.6,58.4,50.8,45.9,104.354,24.454,109.6,01.08.1986
60.9226,64.7351,64.6134,69.7935,51.9843,78.1486,45.4894,56.2826,37.4158,82.9223,58.3975,70.0136,78.6997,56.5,78.3758,10.21,11.96,9.6,14.81320276,17.35219441,13.92818281,82997,23216,692.5,4939,17498,10741,6757,76691,20929,4938.5,12193.7,6197,16910,93,0.821,110085,106914,7,15.4,3405,2642,2318,1081,1237,40.2,3.4,1686,1687,295,269,698,425,5.89,5.21,5.35,5.77,6.92,7.45,8.89,10.2,0.14,0.56,2.24,1.44,2.75,687.4,1883.5,2671.9,216768,35621,34613,523,508775.8,68.925,98.236,71.224,62.585,102.9,100.9,98.5,86.6,125.888561,213.219,309.9518832,42.5,61.78133767,57.1,101.31,1.6537,154.73,146.98,1.3872,238.269,263.621,3.43,16.44,1813.47,81.3,52.4,57.3,49.6,48.2,106.421,25.503,110,01.09.1986
61.1854,64.925,64.7611,70.1043,52.0193,78.6072,45.3122,56.6201,37.4802,83.996,58.6094,70.2019,77.67,54.2,78.5248,10.25,12.04,9.62,14.84302595,17.43512512,13.93072289,83125,23208,690.3,4954,17477,10713,6764,76886,20947,4937.6,12207.7,6215,16969,93,0.809,110273,107145,7,15.2,3416,2599,2188,974,1214,40,3.4,1675,1681,281,263,683,454,5.85,5.18,5.26,5.72,6.83,7.43,8.86,10.24,0.08,0.54,2.25,1.43,2.81,694.9,1910.8,2691.9,218640,36262,35420,523.7,514880.8,69.056,98.34,71.132,62.842,103.5,101.5,98.3,87.4,126.5859452,222.5565,322.340102,42.1,60.97560976,56.9,101.1,1.6433,156.47,142.64,1.3885,237.3561,263.0878,3.49,16.12,1817.04,87.1,51.2,54.5,51.3,48.2,105.43,26.279,110.2,01.10.1986
61.4747,65.2252,65.1388,70.5959,52.6856,78.9873,45.4314,56.8944,37.6883,84.1999,58.8955,70.0279,79.0274,54.7,78.7593,10.28,12.13,9.64,14.85313028,17.52611579,13.92842178,83275,23204,685.4,4960,17472,10705,6767,77076,20974,4939.9,12223,6236,17005,97,0.863,110475,107255,6.9,15,3343,2630,2202,1037,1165,40,3.4,1644,1623,271,271,610,471,6.04,5.35,5.41,5.8,6.76,7.25,8.68,10.07,0.06,0.45,1.9,1.43,2.82,705.4,1930.1,2705.5,220703,37270,36519,528.4,513804.2,69.211,98.594,71.234,63.008,103.4,101.4,98.3,87.6,126.5493629,227.2316,328.2650025,41.9,60.52988934,57.1,102.55,1.6858,162.85,142.38,1.3863,245.0926,272.7895,3.4,16.63,1883.65,81.6,51.2,57,52,42.2,104.026,25.57,110.4,01.11.1986
62.0194,65.8509,65.7181,71.2419,53.66,79.4311,45.895,57.3468,37.9847,85.1731,59.4127,71.255,79.2813,53,79.2897,10.3,12.15,9.66,14.85391249,17.52184823,13.93095094,83463,23237,679.8,4993,17478,10701,6777,77247,20994,4944,12234.7,6264,17021,92,0.856,110728,107580,6.6,15,3297,2397,2161,1011,1150,40.1,3.5,1903,1833,312,365,615,541,6.91,5.53,5.55,5.87,6.67,7.11,8.49,9.97,0.02,0.34,1.58,1.38,2.86,724.7,1960.2,2732.4,223418,38840,38014,544,513682.1,69.342,98.853,71.494,63.046,103.6,101.5,98.5,86.9,125.3082236,227.9318,328.6735209,42,60.56323811,57,101.67,1.6647,162.05,143.93,1.3801,248.6055,276.6873,3.38,16.77,1924.07,78.3,50.5,55.4,52.8,38.4,107.955,26.956,110.8,01.12.1986
61.819,65.5618,65.3806,70.525,53.3937,78.4764,46.0008,57.2428,37.8987,84.6947,59.2508,68.356,79.943,60.7,78.9027,10.29,12.03,9.67,14.75268817,17.24731183,13.86379928,83610,23232,675.9,5007,17465,10688,6777,77423,20999,4954.5,12222.7,6282,17045,91,0.855,110953,107810,6.6,14.9,3390,2399,2168,1028,1140,40.4,3.5,1690,1774,302,423,609,440,6.43,5.43,5.44,5.78,6.64,7.08,8.36,9.72,0.01,0.35,1.65,1.28,2.64,730.2,1977.3,2748.1,225344,39244,38664,556.8,512159.6,69.75,99.264,72.259,63.26,104.1,102.1,99,89.3,128.2714241,229.9905,330.3606826,50.4,72.39507024,61.1,97.32,1.5616,154.83,150.54,1.3605,264.5114,296.0957,3.17,17.89,2065.13,80.9,54.9,59.8,51.5,46.3,104.844,25.939,111.4,01.01.1987
62.6076,66.4304,66.2962,71.3831,54.1604,79.3639,47.1054,57.9375,38.7066,85.5551,60.1028,69.9526,79.6907,57.3,79.8536,10.29,11.99,9.69,14.69622097,17.12416807,13.83929847,83851,23296,674.6,5038,17499,10714,6785,77591,21044,4965.8,12248.1,6303,17036,95,0.895,111257,108049,6.6,14.7,3323,2415,2117,1004,1113,40.7,3.7,1689,1784,262,360,661,501,6.1,5.59,5.59,5.96,6.79,7.25,8.38,9.65,0,0.37,1.66,1.13,2.4,730.7,1985.8,2751.7,226565,39006,38450,556.4,510108.3,70.018,99.383,72.838,63.381,104.4,102.5,99.8,90.2,129.2430256,226.1632,324.0578298,52.4,75.08131421,62.5,95.98,1.5403,153.41,152.8,1.334,280.9342,318.1774,3.02,18.94,2202.34,81.6,52.6,55.4,51.2,46.7,110.251,25.546,111.8,01.02.1987
62.7181,66.5168,66.3433,71.5992,53.9101,79.8411,46.891,58.0722,38.8456,85.4352,60.1598,70.6882,81.1453,57.6,79.7379,10.33,12.12,9.71,14.71866406,17.26913925,13.83525925,84072,23307,675.8,5039,17507,10713,6794,77829,21111,4970.2,12304.9,6327,17064,99,0.934,111408,108194,6.6,14.9,3386,2393,2070,949,1121,40.4,3.7,1704,1726,292,333,628,473,6.13,5.59,5.6,6.03,6.79,7.25,8.36,9.61,0.01,0.44,1.66,1.11,2.36,733.8,1995.2,2757.7,227091,38827,38300,556.8,508095.9,70.183,99.639,73.03,63.517,104.5,102.6,99.9,90.5,129.3392977,226.8045,324.1407154,52.3,74.7452516,62.7,95.09,1.5391,151.43,159.23,1.3194,292.4714,334.65,2.9,19.71,2292.61,83.3,55,61.6,51.9,46.5,110.393,24.76,112.2,01.03.1987
63.0771,66.7433,66.4366,71.5296,53.5231,79.9542,47.2411,58.5706,39.0699,86.5153,60.4641,71.4827,82.3201,59.3,79.9453,10.33,12.1,9.71,14.67767374,17.19262848,13.79672914,84365,23342,678.6,5053,17525,10715,6810,78132,21192,4981.9,12353.5,6358,17109,97,0.953,111794,108548,6.3,14.8,3162,2236,2091,1012,1079,40.2,3.3,1601,1614,258,290,662,404,6.37,5.64,5.9,6.5,7.57,8.02,8.85,10.04,0.26,0.86,2.38,0.83,2.02,743.9,2011.3,2771.9,228959,39533,38540,557.3,510909.6,70.379,99.987,73.227,63.686,105.1,103.3,100.3,92.5,131.7663818,232.8733,331.7283476,53.2,75.78347578,65.6,93.09,1.4968,143,162.99,1.3183,289.3224,335.429,2.99,19.97,2302.64,84.7,55.5,59.8,52.8,45.9,109.142,26.22,112.7,01.04.1987
63.5106,67.3037,66.9363,72.0673,53.8599,80.5919,47.7354,58.8624,39.3373,87.1133,60.9255,71.8359,82.5952,60.6,80.3576,10.36,12.14,9.73,14.68420456,17.20716635,13.79124617,84589,23390,681.6,5080,17542,10724,6818,78311,21219,4985.4,12372.9,6376,17112,99,0.969,112434,109089,6.3,14.9,3315,2100,2104,992,1112,40.5,3.7,1500,1628,302,306,629,391,6.85,5.66,6.05,7,8.26,8.61,9.33,10.51,0.39,1.34,2.95,0.72,1.9,745.9,2015.7,2777.3,230519,39812,38776,558.7,511163.5,70.552,100.14,73.385,63.869,105.2,103.4,100.8,93.8,133.2499929,247.75,351.9476092,54.7,77.70548626,67.6,92.52,1.4705,140.48,166.66,1.3411,289.1155,336.1045,3.02,19.06,2291.11,80.6,57.2,63.4,54,47.5,108.947,28.262,113,01.05.1987
63.8346,67.5767,67.2021,72.1726,53.335,81.0526,48.2777,59.2382,39.5149,87.4817,61.1655,72.8411,83.31,60.1,80.4788,10.37,12.19,9.74,14.64151583,17.21119363,13.75201197,84748,23390,682.1,5086,17537,10721,6816,78482,21275,4990.7,12410.3,6388,17124,100,1.002,112246,109030,6.2,14.9,3167,2173,2087,1012,1075,40.3,3.6,1522,1594,259,293,602,440,6.73,5.67,5.99,6.8,8.02,8.4,9.32,10.52,0.32,1.13,2.73,0.92,2.12,743.2,2012.3,2778.8,231310,39462,38685,561.6,513063.7,70.826,100.443,73.72,64.103,105.5,103.8,101.4,94.5,133.8754463,250.2818,354.5670652,56.4,79.90026633,72.6,93.88,1.5085,144.55,162.88,1.3387,301.3841,349.5759,2.92,19.87,2384.02,80.8,57.4,61.2,56.8,52.4,110.351,28.215,113.5,01.06.1987
64.2335,67.9257,67.5441,72.5994,53.1809,81.7979,48.4373,59.6875,39.8062,88.8608,61.593,73.2885,84.2093,62.5,80.8545,10.36,12.13,9.74,14.58661861,17.07873395,13.71367425,85058,23455,684.2,5092,17593,10725,6868,78763,21329,4999.4,12448.7,6408,17160,100,1.02,112634,109399,6.1,14.2,3217,2146,1921,938,983,40.4,3.7,1516,1575,267,244,636,428,6.58,5.69,5.76,6.68,8.01,8.45,9.42,10.61,0.07,0.99,2.76,0.97,2.16,743.1,2009.9,2783.3,231976,39080,38408,562.8,515262.4,71.024,100.717,73.874,64.311,105.7,104,101.9,95.6,135.0091795,253.5364,358.0516876,59.8,84.45134868,74.3,95.15,1.5365,150.29,160.9,1.3262,310.0873,362.3568,2.83,20.47,2481.72,83.3,57.5,64,58.9,44.7,111.299,29.735,113.8,01.07.1987
64.6925,68.4344,68.1204,73.0774,53.6854,82.248,48.986,60.0884,40.1683,88.6619,61.8908,75.9936,83.3255,64.2,81.0726,10.41,12.17,9.8,14.59557226,17.06321944,13.74030818,85216,23506,688.5,5102,17630,10781,6849,78882,21365,5012.8,12458.7,6419,17172,104,1.062,113057,109945,6,14.4,3191,2155,1878,833,1045,40.3,3.7,1511,1605,264,290,632,419,6.73,6.04,6.15,7.03,8.32,8.76,9.67,10.8,0.11,0.99,2.72,0.91,2.04,744.9,2011.4,2792.3,233520,39208,38561,563.5,518353.9,71.323,100.92,74.195,64.613,105.9,104.2,102.4,96.5,135.7510621,252.8157,355.6476662,61.1,85.95222688,77.4,95.04,1.5364,147.33,159.96,1.3256,329.3581,384.9414,2.69,22.33,2655.01,85.8,59.3,62.7,60.3,49.3,108.91,26.708,114.3,01.08.1987
64.8683,68.5606,68.2248,72.7225,54.2198,81.3992,49.7233,60.3164,40.3694,89.0134,62.253,70.9272,84.7271,65.5,81.3886,10.44,12.16,9.85,14.58691369,16.9901217,13.76255746,85482,23566,693.6,5096,17691,10815,6876,79051,21430,5024.2,12489.4,6427,17135,103,1.075,112909,109720,5.9,14.2,3224,2031,1866,877,989,40.1,3.6,1514,1695,263,310,706,416,7.22,6.4,6.64,7.67,8.94,9.42,10.18,11.31,0.24,1.27,3.02,0.76,1.89,747.5,2013.4,2803.6,234709,39118,38178,569.6,519750.3,71.571,101.18,74.364,64.9,106.2,104.5,102.6,96,134.4933384,255.7238,358.2619538,57.8,80.97619748,77.3,92.96,1.5029,143.29,164.46,1.3154,318.661,372.4862,2.78,22.1,2570.8,84.2,60.1,62.1,61.5,49.2,110.96,26.754,114.7,01.09.1987
65.8137,69.5915,69.3709,74.0241,55.991,82.4052,50.7965,61.1609,41.4724,89.2757,63.226,72.9957,85.2087,63.2,82.5167,10.45,12.19,9.84,14.56100993,16.98552259,13.71103711,85840,23655,699.8,5142,17729,10843,6886,79454,21519,5038.4,12555.8,6442,17269,104,1.067,113282,110063,6,14,3241,2162,1794,838,956,40.5,3.8,1447,1515,264,248,612,391,7.29,6.13,6.69,7.59,9.08,9.52,10.52,11.62,0.56,1.46,3.39,1,2.1,756.2,2018.1,2819.2,237111,39826,38883,571.9,523110.1,71.767,101.339,74.521,65.123,106,104.4,103.1,95.8,133.6961831,255.9273,357.1660038,56.9,79.40827577,78.1,92.63,1.494,143.32,166.2,1.3097,280.1641,323.1259,3.25,19.34,2224.59,80.4,60.7,65.3,62.2,50.7,111.362,28.089,115,01.10.1987
66.1572,69.7724,69.6203,74.0889,55.924,82.5412,51.2997,61.6777,41.8459,90.1492,63.6051,71.4477,86.1666,61.9,82.8845,10.5,12.3,9.87,14.59996107,17.10281154,13.7239634,86041,23711,697,5152,17775,10867,6908,79629,21560,5049.1,12579.6,6441,17299,106,1.117,113505,110360,5.8,14,3172,2083,1797,871,926,40.4,3.8,1457,1656,263,333,639,421,6.69,5.69,6.19,6.96,8.35,8.86,10.01,11.23,0.5,1.27,3.17,1.15,2.37,753.2,2008.6,2824,238801,39334,38709,572.3,526691.1,71.918,101.401,74.653,65.296,106,104.3,103.5,95.1,132.4217445,253.5,352.9854072,56.6,78.81252089,79.2,88.88,1.3825,135.4,177.54,1.3167,245.0085,280.1075,3.66,15.81,1931.86,72.7,58.8,59.3,64.9,51.2,111.417,28.354,115.4,01.11.1987
66.4616,70.0661,69.9259,74.203,55.4973,82.953,51.7943,61.9912,42.2258,90.8332,63.9686,71.408,86.9096,65.1,83.2482,10.5,12.2,9.89,14.57361759,16.93315567,13.7269598,86287,23772,696.1,5180,17809,10895,6914,79862,21592,5064.4,12589.7,6451,17347,101,1.08,113793,110580,5.7,14.2,3178,1979,1767,867,900,40.5,3.9,1345,1400,234,269,577,320,6.77,5.77,6.36,7.17,8.45,8.99,10.11,11.29,0.59,1.4,3.22,1.12,2.3,750.2,2004.2,2831.4,239831,38913,38135,575,525464.9,72.048,101.162,74.71,65.524,105.8,104.1,103.8,94.9,131.882487,255.5759,355.1737124,54.1,75.18274549,80.2,86.42,1.3304,128.24,182.88,1.3075,240.955,277.6777,3.71,15.41,1910.07,76.7,61,61.5,62.7,50.8,111.259,30.761,115.6,01.12.1987
66.48,70.2955,70.2823,74.5475,55.2618,83.6109,51.8281,61.7815,42.1883,89.8384,63.8539,75.4688,87.0318,59.3,83.0074,10.54,12.44,9.91,14.56444837,17.1899182,13.69389786,86363,23668,692.4,5094,17790,10867,6923,80060,21601,5058.1,12578.7,6466,17365,102,1.088,114016,110769,5.7,14.2,3086,2151,1714,845,869,40.3,3.9,1244,1271,263,205,437,366,6.83,5.81,6.25,6.99,8.18,8.67,9.88,11.07,0.44,1.18,2.86,1.21,2.4,756.2,2016,2852.4,241825,39464,38383,577.2,527589.1,72.368,100.972,74.981,65.953,106.4,104.6,104.1,94.2,130.1860195,260.745,360.3540728,50.1,69.23906133,78.7,86.3,1.3466,127.69,180.09,1.2855,250.4765,288.3565,3.66,15.71,1947.35,80.9,57.5,60.3,62,50.7,109.363,32.529,116,01.01.1988
66.7198,70.5561,70.4575,74.8958,55.2488,84.1505,51.99,61.9971,42.0855,90.3938,63.9441,77.3387,88.2816,58.6,83.0483,10.53,12.32,9.92,14.52574077,16.99497876,13.68426861,86791,23769,691.6,5162,17823,10890,6933,80411,21720,5081.8,12669.7,6472,17389,102,1.091,114227,111026,5.7,14.4,3057,2110,1738,850,888,40.4,3.7,1438,1473,278,253,580,362,6.58,5.66,5.93,6.64,7.71,8.21,9.4,10.62,0.27,0.98,2.55,1.19,2.41,757.8,2025.8,2875.4,242803,39406,39010,579.7,530430,72.492,100.929,74.875,66.225,106.3,104.4,104.4,95.2,131.2723211,258.915,357.020725,49.7,68.53187353,81.2,87.38,1.3916,129.17,175.82,1.2682,258.128,296.4555,3.56,15.86,1980.64,81.9,56.2,57,61.2,48.1,111.464,31.767,116.2,01.02.1988
66.8891,70.6375,70.5556,74.8663,55.7611,83.8225,52.411,62.26,42.3324,90.6366,64.1428,75.5538,88.4357,57.7,83.2426,10.56,12.31,9.94,14.5170603,16.92282313,13.66473289,87009,23824,690.6,5201,17844,10906,6938,80632,21780,5099.2,12703.8,6483,17447,104,1.121,114037,110868,5.7,13.7,3042,2087,1744,896,848,40.4,3.7,1525,1532,294,247,580,411,6.58,5.7,5.91,6.71,7.83,8.37,9.39,10.57,0.21,1.01,2.67,1.02,2.2,761.7,2034.8,2895.7,243748,39266,37514,583,533175.3,72.742,101.221,75.073,66.495,106.6,104.7,104.8,94.1,129.2049979,258.4913,354.9242071,47.2,64.80845805,74.5,86.01,1.3863,127.11,183.3,1.2492,265.7374,308.0352,3.48,15.22,2044.31,85.2,54.6,57.9,57.3,41.9,112.178,29.772,116.5,01.03.1988
67.2445,70.9635,70.9944,75.3458,57.0718,83.8353,52.9981,62.6441,42.8133,91.2286,64.6813,73.4889,88.7646,59.1,83.8879,10.62,12.43,9.99,14.5294351,17.00573242,13.66751946,87249,23880,690,5227,17874,10936,6938,80821,21837,5116.3,12735.3,6489,17452,102,1.146,114650,111426,5.4,13.3,3107,1930,1563,753,810,40.4,3.9,1429,1573,255,327,602,389,6.87,5.91,6.21,7.01,8.19,8.72,9.67,10.9,0.3,1.1,2.81,0.95,2.18,768.1,2044.5,2915.8,245763,39622,36628,588.2,536777.3,73.093,101.391,75.582,66.791,107,105.2,105.5,95.4,130.356362,262.195,358.2682007,49.1,67.09116747,81,85.07,1.3823,124.9,187.82,1.2353,262.6125,305.7815,3.57,15.1,2036.13,82.4,55.8,57.6,58.6,51,111.68,30.785,117.2,01.04.1988
67.1858,70.7959,70.8957,75.079,57.1105,83.406,53.1481,62.7033,43.1446,90.2764,64.6043,73.568,87.1539,58,83.7392,10.65,12.45,10.02,14.52893509,16.98452975,13.66947696,87447,23896,688.3,5228,17892,10946,6946,81032,21903,5132.4,12776.1,6490,17481,105,1.148,114292,111171,5.6,13.8,3095,2036,1647,801,846,40.4,3.9,1444,1421,205,275,570,371,7.09,6.26,6.56,7.4,8.58,9.09,9.9,11.04,0.3,1.14,2.83,0.81,1.95,771.7,2052.4,2931.2,247441,39958,37380,593.7,539296.3,73.302,101.506,75.729,67.048,107.2,105.4,106.2,95.8,130.4483994,268.3524,365.4085704,51.5,70.12622721,81.5,85.39,1.4111,124.79,186.95,1.2373,256.1238,297.3852,3.8,14.13,1988.91,87.3,55.5,57.7,56.9,51.2,112.818,28.76,117.5,01.05.1988
67.3441,70.8953,71.0086,75.0951,57.3668,83.29,53.5756,62.9237,43.0911,90.8683,64.6897,73.7644,85.7421,61.7,83.801,10.68,12.49,10.04,14.50791279,16.96665082,13.63852476,87776,23951,686,5261,17916,10969,6947,81340,21985,5154.2,12825.8,6499,17515,102,1.166,114927,111816,5.4,13.1,3101,1924,1531,726,805,40.5,3.9,1485,1478,249,268,576,385,7.51,6.46,6.71,7.49,8.49,8.92,9.86,11,0.25,1.03,2.46,0.94,2.08,778.4,2057.5,2943.4,249153,40277,37195,598.9,540226,73.615,101.758,76,67.392,107.5,105.7,107.4,97,131.536125,280.9273,380.9493654,50.6,68.61575179,80.7,86.86,1.4629,127.47,177.68,1.2176,270.6827,312.7755,3.58,14.61,2104.94,85.7,59.3,63.6,65.6,48.2,113.898,31.522,118,01.06.1988
67.4483,70.9274,70.9557,75.0757,56.0297,83.985,53.3151,63.1047,43.3018,91.101,64.7505,75.5976,86.6789,61.2,83.8275,10.71,12.56,10.05,14.48040886,16.9816933,13.58805873,88020,23966,683.4,5270,17926,10988,6938,81548,22048,5166.6,12864,6507,17494,104,1.167,115060,112000,5.4,13.4,2998,2067,1601,805,796,40.5,3.8,1439,1467,255,283,562,367,7.75,6.73,6.99,7.75,8.66,9.06,9.96,11.11,0.26,1.02,2.33,0.9,2.05,781.4,2059.3,2953.2,251000,40514,37075,602,542093.8,73.962,101.927,76.564,67.652,108.4,106.6,108.3,96.7,130.6315434,281.605,380.4187774,45.7,61.73590003,81,89.7,1.5343,133.02,170.51,1.2075,269.0495,310.871,3.65,14.44,2104.22,82.3,58.2,60.6,58.4,54.5,112.722,32.897,118.5,01.07.1988
67.7754,71.3099,71.3532,75.6402,56.5655,84.5533,53.5421,63.3694,43.26,91.3179,64.8148,80.5001,87.4205,57.8,83.8504,10.72,12.56,10.07,14.45445229,16.93544038,13.57801629,88091,23926,680.8,5268,17891,10975,6916,81709,22094,5178.4,12895,6505,17544,104,1.127,115282,112163,5.6,13.6,3172,1973,1639,844,795,40.3,3.7,1460,1493,230,251,580,432,8.01,7.06,7.39,8.17,8.94,9.26,10.11,11.21,0.33,1.11,2.2,0.85,1.95,783.3,2055.5,2958.3,252069,40470,37229,603.4,545666.7,74.164,102.183,76.601,67.932,108.8,107.1,108.5,97,130.7489082,279.4913,376.7338384,45,60.65670998,78.2,91.03,1.5837,133.77,169.65,1.2237,263.7265,303.1157,3.75,13.78,2051.29,88.8,56,59.2,57.4,49.4,112.123,35.272,119,01.08.1988
67.5865,71.1628,71.2723,75.1117,57.7471,83.1028,54.1066,63.1374,43.6101,91.2833,65.0623,74.508,85.6902,54.8,84.0989,10.76,12.61,10.12,14.44023942,16.92299434,13.58134042,88341,23942,675,5270,17914,10992,6922,82033,22128,5191.5,12908.8,6509,17634,100,1.123,115356,112191,5.4,13.6,3152,1880,1569,756,813,40.3,3.8,1436,1492,216,263,591,422,8.19,7.24,7.43,8.09,8.69,8.98,9.82,10.9,0.19,0.85,1.74,0.84,1.92,783.7,2049.1,2963.1,253369,40343,37503,602.4,545467.6,74.514,102.55,77.026,68.236,109,107.3,108.7,97,130.0703989,275.3714,369.2543077,42.6,57.12370097,72.8,91.02,1.5763,134.32,168.4,1.2267,267.97,307.4014,3.69,12.38,2080.06,89.5,54.6,58.6,55.2,49.5,113.49,32.413,119.5,01.09.1988
67.972,71.6961,71.872,75.791,58.3133,83.8294,54.6462,63.3606,43.9121,91.6813,65.4583,76.3064,86.8925,58.7,84.5255,10.81,12.63,10.16,14.46366689,16.89880785,13.5939737,88573,23987,671.9,5262,17966,11026,6940,82256,22148,5204.6,12903.6,6517,17670,104,1.174,115638,112407,5.4,13.4,3106,1864,1562,794,768,40.5,3.9,1516,1522,192,270,585,475,8.3,7.35,7.5,8.11,8.51,8.8,9.51,10.41,0.15,0.76,1.45,0.71,1.61,783.3,2045.3,2971.6,254579,40422,38123,606.3,546273.2,74.739,102.761,77.2,68.491,109.2,107.5,108.6,96.6,129.0753608,274.1619,366.3307055,39.3,52.51202565,71.5,88.6,1.5372,128.68,173.88,1.2055,277.3957,319.0452,3.61,12.74,2144.31,87,55.5,57.2,54.8,49.2,113.441,30.987,119.9,01.10.1988
